Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
64	399	Der	O	none	0
65	403	ja	O	none	0
66	405	!	O	none	0
67	407	–	O	none	0
68	409	ja	O	none	0
69	412	der	O	none	0
70	416	–	O	none	0
71	418	das	O	none	0
72	422	ist	O	none	0
73	426	einer	O	none	0
74	431	!	O	none	0
75	432	«	O	none	0
76	433	\n	O	none	0
77	434	Der	O	none	0
78	438	Doktor	O	none	0
79	445	brachte	B-Bewegung-Subjekt	B12608F0-033D-449A-A919-AF108461DA6F	1
80	453	Nachrichten	O	none	0
81	465	von	O	none	0
82	469	Halwigs	O	none	0
83	476	.	O	none	0
84	478	Das	O	none	0
85	482	junge	O	none	0
86	488	Paar	O	none	0
87	493	befand	O	none	0
88	500	sich	O	none	0
89	505	auf	B-Positionierung	C3BEE007-19D6-422B-A0B8-284DA5CAFD8F	1
90	509	dem	O	none	0
91	513	Gute	B-Ort-Container	178D6CF2-FB9C-4C88-98DF-9476459F7940	1
92	517	;	O	none	0
93	518	\n               	O	none	0
94	534	die	O	none	0
95	538	Schwiegereltern	O	none	0
96	554	waren	O	none	0
97	560	nach	B-Richtung	BF00AECD-14A5-4615-9477-50848E1980F9	1
98	565	England	B-Ort-Container-BK	73CDB1E3-9D20-452B-A105-2F7E3D351AC5	1
99	573	abgesegelt	B-Bewegung-Subjekt	D8DB6CB2-DDFD-4BDE-A1EE-2DD37989A9EA	1
100	583	.	O	none	0
101	585	Schweitzer	O	none	0
102	596	beschäftigte	O	none	0
103	609	sich	O	none	0
104	614	mit	O	none	0
105	617	\n               	O	none	0
106	633	dem	O	none	0
107	637	Ordnen	O	none	0
108	644	ihrer	O	none	0
109	650	Angelegenheiten	O	none	0
110	665	.	O	none	0
111	667	Sobald	O	none	0
112	674	er	O	none	0
113	677	damit	O	none	0
114	683	fertiggeworden	O	none	0
115	697	,	O	none	0
116	699	wollte	O	none	0
117	706	er	O	none	0
118	709	eine	O	none	0
119	713	\n               	O	none	0
120	729	Reise	O	none	0
121	735	nach	B-Richtung	CD35FEB1-9FAB-4A38-83B2-83917C503A5B	1
122	740	dem	O	none	0
123	744	Norden	B-Ort-Container-BK	A05934D1-EBDC-4DBA-A036-D3CB847DA9D6	1
124	751	unternehmen	B-Bewegung-Subjekt	E43BD3AC-47C3-4CEA-8B28-82B5D9947622	1
125	762	,	O	none	0
126	764	die	O	none	0
127	768	heißen	O	none	0
128	775	Sommermonate	O	none	0
129	788	in	B-Positionierung	3C9A13BA-E707-45EB-BDD5-DD9CBC98630E	1
130	791	Norwegen	B-Ort-Container	990408D9-17E1-4BF1-B4AE-5BF9C311D0EC	1
131	800	oder	O	none	0
132	805	gar	O	none	0
133	809	in	B-Positionierung	B851F75C-7F17-4A5E-A502-53046F77497C	1
134	811	\n               	O	none	0
135	827	Island	B-Ort-Container	437CEA0F-5A6F-4107-93B5-70EC99243611	1
136	834	zubringen	B-Bewegung-ALT	AC57F628-3461-494D-8D24-140979530CA1	1
137	843	.	O	none	0
138	845	Er	O	none	0
139	848	sagte	B-Bewegung-Schall	45503BED-40C5-488C-AA88-F87B2253C31A	1
140	853	,	O	none	0
141	855	seine	O	none	0
142	861	Nerven	O	none	0
143	868	bedürften	O	none	0
144	878	der	O	none	0
145	882	Stärkung	O	none	0
146	890	.	O	none	0
147	891	\n	O	none	0
148	892	»	O	none	0
149	893	Ich	O	none	0
150	897	bin	O	none	0
151	901	nervenkrank	O	none	0
152	913	wie	O	none	0
153	917	alle	B-Dimensionierung-Menge	C53C4ECD-139C-4D44-9F7B-E896BA2EFA8F	1
154	922	Leute	O	none	0
155	927	:	O	none	0
156	929	Sie	O	none	0
157	933	allein	O	none	0
158	940	ausgenommen	O	none	0
159	952	und	O	none	0
160	956	Gottfried	O	none	0
161	965	,	O	none	0
162	967	und	O	none	0
163	970	\n               	O	none	0
164	986	vielleicht	O	none	0
165	997	Ihre	O	none	0
166	1002	alte	O	none	0
167	1007	Agnes	O	none	0
168	1012	.	O	none	0
169	1013	«	O	none	0
170	1014	\n	O	none	0
171	1015	»	O	none	0
172	1016	Nun	O	none	0
173	1019	,	O	none	0
174	1021	ich	O	none	0
175	1025	weiß	O	none	0
176	1030	nicht	O	none	0
177	1035	«	O	none	0
178	1036	,	O	none	0
179	1038	meinte	B-Bewegung-Schall	57FE654D-BB1A-434B-9E50-3706C1C8D760	1
180	1045	Lotti	O	none	0
181	1051	und	O	none	0
182	1055	ließ	O	none	0
183	1060	ihre	O	none	0
184	1065	Augen	O	none	0
185	1071	von	B-Richtung	A64EFAC7-8AC6-4972-900A-EC5324774DB0	1
186	1075	ihm	O	none	0
187	1079	auf	B-Richtung	37B63E8B-6AD6-48C3-AAF6-0E234BC8D9FC	1
188	1083	Gottfried	O	none	0
189	1092	\n               	O	none	0
190	1108	hinübergleiten	B-Bewegung-Licht	16A2E9BE-1809-4C21-BFE3-6EAA9EB94401	1
191	1122	.	O	none	0
192	1123	\n	O	none	0
193	1124	Mit	O	none	0
194	1128	dessen	O	none	0
195	1135	Nerven	O	none	0
196	1141	,	O	none	0
197	1143	dachte	O	none	0
198	1150	sie	O	none	0
199	1153	,	O	none	0
200	1155	stände	O	none	0
201	1162	es	O	none	0
202	1165	auch	O	none	0
203	1170	nicht	O	none	0
204	1176	zum	O	none	0
205	1180	besten	O	none	0
206	1186	.	O	none	0
207	1188	Er	O	none	0
208	1191	war	O	none	0
209	1195	so	O	none	0
210	1198	eigen	O	none	0
211	1203	,	O	none	0
212	1204	\n               	O	none	0
213	1220	schien	B-Bewegung-ALT	DC9EF9AD-AA14-4B23-B7AD-ADDCAF10B8C1	1
214	1227	oft	O	none	0
215	1231	selbst	O	none	0
216	1238	nicht	O	none	0
217	1244	zu	O	none	0
218	1247	wissen	O	none	0
219	1253	,	O	none	0
220	1255	was	O	none	0
221	1259	er	O	none	0
222	1262	wollte	O	none	0
223	1268	.	O	none	0
224	1270	Mehrmals	O	none	0
225	1279	schon	O	none	0
226	1285	hatte	O	none	0
227	1291	ihm	O	none	0
228	1295	Lotti	O	none	0
229	1300	\n               	O	none	0
230	1316	Briefe	O	none	0
231	1323	von	O	none	0
232	1327	Halwig	O	none	0
233	1334	und	O	none	0
234	1338	Agathe	O	none	0
235	1345	vorgelegt	B-Bewegung-Subjekt	455FA4FE-40ED-406B-A8E0-C76DD2CA8DB8	1
236	1354	,	O	none	0
237	1356	in	O	none	0
238	1359	welchen	O	none	0
239	1367	Fräulein	O	none	0
240	1376	Feßler	O	none	0
241	1383	beschworen	O	none	0
242	1394	wurde	O	none	0
243	1399	,	O	none	0
244	1400	\n               	O	none	0
245	1416	zu	B-Richtung	406B7B85-A2C2-4DE3-99BD-2C1D7ECED3E6	1
246	1419	ihnen	O	none	0
247	1425	zu	O	none	0
248	1428	kommen	B-Bewegung-Subjekt	FE0C462D-C32E-4B43-A9DB-A3901E923590	1
249	1435	und	O	none	0
250	1439	einige	O	none	0
251	1446	Tage	O	none	0
252	1451	bei	B-Positionierung	80BA0ED6-8E1F-4FB4-B8F1-BE5A81A68F39	1
253	1455	ihnen	O	none	0
254	1461	zuzubringen	B-Bewegung-ALT	B0220FCF-1F6C-4667-9849-9CC1A504A591	1
255	1472	.	O	none	0
256	1473	\n	O	none	0
257	1474	Gottfried	O	none	0
258	1484	hatte	O	none	0
259	1490	nie	O	none	0
260	1494	etwas	O	none	0
261	1500	anderes	O	none	0
262	1508	dazu	O	none	0
263	1513	gesagt	B-Bewegung-Schall	87BBA886-EE2C-439E-82C8-B8F753E31528	1
264	1520	als	O	none	0
265	1523	:	O	none	0
266	1525	»	O	none	0
267	1526	Ja	O	none	0
268	1528	,	O	none	0
269	1530	sie	O	none	0
270	1534	sind	O	none	0
271	1539	sehr	O	none	0
272	1544	höflich	O	none	0
273	1551	«	O	none	0
274	1552	,	O	none	0
275	1554	und	O	none	0
276	1557	:	O	none	0
277	1558	\n               	O	none	0
278	1574	»	O	none	0
279	1575	Wann	O	none	0
280	1580	gehst	B-Bewegung-Subjekt	83A7EBD5-3F6E-4965-BC4A-2C656C9926E5	1
281	1586	du	O	none	0
282	1588	?	O	none	0
283	1589	«	O	none	0
284	1591	Aber	O	none	0
285	1596	dies	O	none	0
286	1601	geschah	O	none	0
287	1608	,	O	none	0
288	1610	in	O	none	0
289	1613	so	O	none	0
290	1616	gepreßtem	B-Bewegung-ALT	A1402D79-7653-4D54-B3C9-A993F64454B4	1
291	1626	Tone	O	none	0
292	1630	,	O	none	0
293	1632	daß	O	none	0
294	1636	Lotti	O	none	0
295	1642	immer	O	none	0
296	1648	wieder	O	none	0
297	1654	\n               	O	none	0
298	1670	statt	O	none	0
299	1675	:	O	none	0
300	1677	»	O	none	0
301	1678	Morgen	O	none	0
302	1684	«	O	none	0
303	1685	,	O	none	0
304	1687	wie	O	none	0
305	1691	sie	O	none	0
306	1695	gewollt	O	none	0
307	1702	:	O	none	0
308	1704	»	O	none	0
309	1705	Ich	O	none	0
310	1709	weiß	O	none	0
311	1714	es	O	none	0
312	1717	noch	O	none	0
313	1722	nicht	O	none	0
314	1727	«	O	none	0
315	1728	,	O	none	0
316	1730	antwortete	B-Bewegung-Schall	1A4DAEBA-CC40-4551-90BA-60DF38F232D8	1
317	1740	.	O	none	0
318	1741	\n	O	none	0
319	1742	Endlich	O	none	0
320	1750	kam	B-Bewegung-Objekt	22E0FF6D-C34C-40FD-A5E1-DCCB5421C6EE	1
321	1754	ein	O	none	0
322	1758	so	O	none	0
323	1761	herzliches	O	none	0
324	1772	und	O	none	0
325	1776	warmes	O	none	0
326	1783	Einladungsschreiben	O	none	0
327	1802	,	O	none	0
328	1804	von	O	none	0
329	1808	den	O	none	0
330	1812	beiden	B-Dimensionierung-Menge	2A8ACB94-5273-47EB-A6D3-BA29A39FCFA4	1
331	1819	Gatten	O	none	0
332	1825	\n               	O	none	0
333	1841	unterzeichnet	B-Bewegung-Subjekt	04E97554-7F31-4E47-BCC5-23E71A541B21	1
334	1854	,	O	none	0
335	1856	daß	O	none	0
336	1860	Lotti	O	none	0
337	1865	,	O	none	0
338	1867	entschlossen	O	none	0
339	1879	,	O	none	0
340	1881	sich	O	none	0
341	1886	nicht	O	none	0
342	1892	länger	B-Dimensionierung-ALT	99FD2277-83BA-4D90-9117-7573666EFFB3	1
343	1899	bitten	O	none	0
344	1906	zu	O	none	0
345	1909	lassen	O	none	0
346	1915	,	O	none	0
347	1917	noch	O	none	0
348	1922	am	O	none	0
349	1924	\n               	O	none	0
350	1940	selben	O	none	0
351	1947	Abend	O	none	0
352	1953	zu	B-Richtung	05F0A2F3-85EE-4C0D-B001-3BD6004EEA9C	1
353	1956	ihrer	O	none	0
354	1962	Dienerin	O	none	0
355	1971	sprach	B-Bewegung-Schall	31C2A7B5-D676-49E0-AB5A-986E559D7656	1
356	1977	:	O	none	0
357	1979	»	O	none	0
358	1980	Agnes	O	none	0
359	1985	,	O	none	0
360	1987	morgen	O	none	0
361	1994	fahre	B-Bewegung-Subjekt	663E1539-2E80-4573-AE5A-C3F0C4E1D7EF	2
362	2000	ich	O	none	0
363	2004	um	O	none	0
364	2007	8	O	none	0
365	2009	Uhr	O	none	0
366	2013	mit	O	none	0
367	2017	dem	O	none	0
368	2020	\n               	O	none	0
369	2036	Frühzuge	B-Ort-Container	0A42E741-6C6A-4667-A941-FBF342F20499	1
370	2045	fort	B-Bewegung-Subjekt	663E1539-2E80-4573-AE5A-C3F0C4E1D7EF	2
371	2049	.	O	none	0
372	2051	Wenn	O	none	0
373	2056	Gottfried	O	none	0
374	2066	vormittags	O	none	0
375	2077	nach	O	none	0
376	2082	mir	O	none	0
377	2086	fragt	B-Bewegung-Schall	FFE211F1-C67A-46ED-AC18-3894F9FBCEE0	1
378	2091	,	O	none	0
379	2093	sagst	B-Bewegung-Schall	85CD1B09-3DE8-46BA-8BBE-291CAD7CE55A	1
380	2099	du	O	none	0
381	2102	ihm	O	none	0
382	2105	,	O	none	0
383	2107	ich	O	none	0
384	2111	sei	O	none	0
385	2115	bei	B-Positionierung	750316E6-14BE-46F7-ABB9-CA744928E0D0	1
386	2118	\n               	O	none	0
387	2134	Halwigs	B-Ort-Container	2464A439-4C90-4B45-A72B-78789141C1B5	1
388	2142	und	O	none	0
389	2146	käme	B-Bewegung-Subjekt	792B670D-CD59-48B0-80FD-8897982D24DC	2
390	2151	um	O	none	0
391	2154	sechs	O	none	0
392	2160	Uhr	O	none	0
393	2164	abends	O	none	0
394	2171	zurück	B-Bewegung-Subjekt	792B670D-CD59-48B0-80FD-8897982D24DC	2
395	2177	.	O	none	0
396	2179	Wenn	O	none	0
397	2184	er	O	none	0
398	2187	mich	O	none	0
399	2192	auf	B-Positionierung	22C96286-B7DE-4960-855D-EB18411EEBCA	1
400	2196	dem	O	none	0
401	2200	Bahnhof	B-Ort-Container-BK	5E93119A-5C5D-4FAB-9F40-651B92CDCD19	1
402	2208	erwarten	B-Bewegung-Subjekt	0903FB5C-B1EE-4AD5-9774-533E853550A5	1
403	2216	\n               	O	none	0
404	2232	will	O	none	0
405	2236	,	O	none	0
406	2238	so	O	none	0
407	2241	wird	O	none	0
408	2246	mich	O	none	0
409	2251	das	O	none	0
410	2255	sehr	O	none	0
411	2260	freuen	O	none	0
412	2266	.	O	none	0
413	2267	«	O	none	0
414	2268	\n	O	none	0
415	2269	Agnes	O	none	0
416	2275	war	O	none	0
417	2279	überaus	O	none	0
418	2287	zufrieden	O	none	0
419	2297	mit	O	none	0
420	2301	diesem	O	none	0
421	2308	Auftrage	O	none	0
422	2316	.	O	none	0
423	2318	In	O	none	0
424	2321	ihrer	O	none	0
425	2327	Einbildung	O	none	0
426	2338	schwelgte	B-Bewegung-ALT	46E5C7B4-119B-4985-BE01-6D2F940E869B	1
427	2348	sie	O	none	0
428	2351	\n               	O	none	0
429	2367	schon	O	none	0
430	2373	im	O	none	0
431	2376	Genusse	O	none	0
432	2384	des	O	none	0
433	2388	Erstaunens	O	none	0
434	2398	,	O	none	0
435	2400	mit	O	none	0
436	2404	dem	O	none	0
437	2408	Gottfried	O	none	0
438	2418	ihre	O	none	0
439	2423	Botschaft	O	none	0
440	2433	vernehmen	B-Bewegung-Schall	B6AAFCA5-9520-49D0-AFE9-F1254F87C517	1
441	2442	,	O	none	0
442	2444	und	O	none	0
443	2448	der	O	none	0
444	2451	\n               	O	none	0
445	2467	Fragen	O	none	0
446	2473	,	O	none	0
447	2475	die	O	none	0
448	2479	er	O	none	0
449	2482	an	B-Richtung	5C895091-25B4-41EC-A322-C3571D78BFCA	1
450	2485	sie	O	none	0
451	2489	stellen	B-Bewegung-Schall	E82A8851-7C7E-479C-A64F-9AB0CA5FA1CE	1
452	2497	werde	O	none	0
453	2502	.	O	none	0
454	2504	Sie	O	none	0
455	2508	bereitete	O	none	0
456	2518	sich	O	none	0
457	2523	sogleich	O	none	0
458	2532	auf	O	none	0
459	2536	die	O	none	0
460	2540	Künste	O	none	0
461	2547	vor	O	none	0
462	2550	,	O	none	0
463	2551	\n               	O	none	0
464	2567	mit	O	none	0
465	2571	denen	O	none	0
466	2577	sie	O	none	0
467	2581	dasselbe	O	none	0
468	2590	noch	O	none	0
469	2595	erhöhen	B-Bewegung-ALT	B5141F79-3EB6-4327-A77E-EF8711C84877	1
470	2603	wollte	O	none	0
471	2609	,	O	none	0
472	2611	und	O	none	0
473	2615	schlief	O	none	0
474	2623	mit	O	none	0
475	2627	 	O	none	0
476	2628	dem	O	none	0
477	2632	heißen	O	none	0
478	2639	Wunsche	O	none	0
479	2646	\n               	O	none	0
480	2662	ein	O	none	0
481	2665	,	O	none	0
482	2667	daß	O	none	0
483	2671	ihr	O	none	0
484	2675	nur	O	none	0
485	2679	das	O	none	0
486	2683	Wetter	O	none	0
487	2690	keinen	O	none	0
488	2697	Strich	O	none	0
489	2704	durch	O	none	0
490	2710	die	O	none	0
491	2714	Rechnung	O	none	0
492	2723	machen	O	none	0
493	2730	möge	O	none	0
494	2734	.	O	none	0
495	2735	\n	O	none	0
496	2736	Dieser	O	none	0
497	2743	Wunsch	O	none	0
498	2750	erfüllte	O	none	0
499	2759	sich	O	none	0
500	2764	vollständig	O	none	0
501	2775	.	O	none	0
502	2777	Der	O	none	0
503	2781	schönste	O	none	0
504	2790	Tag	O	none	0
505	2793	,	O	none	0
506	2795	welchen	O	none	0
507	2803	der	O	none	0
508	2807	junge	O	none	0
509	2813	Sommer	O	none	0
510	2819	\n               	O	none	0
511	2835	dieses	O	none	0
512	2842	Jahres	O	none	0
513	2849	noch	O	none	0
514	2854	gespendet	B-Bewegung-ALT	1A99A5C6-D184-423B-BEA3-E9196221283A	1
515	2863	,	O	none	0
516	2865	brach	B-Bewegung-ALT	55C4C02C-0B2E-44BF-9B52-6EDB960E3141	2
517	2871	am	O	none	0
518	2874	nächsten	B-Dimensionierung-ALT	A7D2C2EA-626A-42D1-B0BC-1B6FE31A9D88	1
519	2882	,	O	none	0
520	2884	einem	O	none	0
521	2890	Sonntagmorgen	O	none	0
522	2903	,	O	none	0
523	2905	an	B-Bewegung-ALT	55C4C02C-0B2E-44BF-9B52-6EDB960E3141	2
524	2907	.	O	none	0
525	2909	Die	O	none	0
526	2912	\n               	O	none	0
527	2928	herrlichste	O	none	0
528	2940	Junisonne	B-Ort-Objekt-BK	5EC88829-6159-4495-9A41-6DA4E67A7E99	1
529	2950	glänzte	B-Bewegung-Licht	D491F772-2B59-4D92-A2E8-E38ECEBB1FBC	1
530	2957	,	O	none	0
531	2959	der	O	none	0
532	2963	reinste	O	none	0
533	2971	Himmel	B-Ort-Objekt	101522C0-FEC3-4B88-8E2C-62929A45C0E4	1
534	2978	blaute	O	none	0
535	2985	über	B-Positionierung	53532404-CFE2-45B7-AA27-E8016920DAC0	1
536	2990	dem	O	none	0
537	2994	schnaubenden	B-Bewegung-Schall	8415D028-2EF7-4140-AA5B-BA3328A53B44	1
538	3006	,	O	none	0
539	3007	\n               	O	none	0
540	3023	dampfenden	B-Bewegung-Objekt	63DD453C-1C58-4509-A658-21A15288443F	1
541	3034	Eisenbahnzuge	B-Ort-Container	BEA3F7AA-6A16-4747-8861-53CE3557A7AD	1
542	3047	,	O	none	0
543	3049	der	O	none	0
544	3053	Lotti	O	none	0
545	3059	aus	B-Richtung	65A71893-5FC2-4F3F-9D75-DCDC84F37F05	1
546	3063	der	O	none	0
547	3067	Stadt	B-Ort-Container-BK	EC1EDF1C-CC73-4408-B122-8373476A8D70	1
548	3073	entführte	B-Bewegung-Subjekt	13979542-8A21-42E5-82A9-FA8828E46759	1
549	3082	.	O	none	0
550	3083	\n	O	none	0
551	3084	Nach	O	none	0
552	3089	zweistündiger	O	none	0
553	3103	Fahrt	O	none	0
554	3109	war	O	none	0
555	3113	sie	O	none	0
556	3117	an	B-Positionierung	0DDE4450-359F-4268-B30F-2E645AB40432	1
557	3120	der	O	none	0
558	3124	kleinen	B-Dimensionierung-Groesse	B4C6DC80-746E-4175-ACB2-F27A133F04B7	1
559	3132	Station	B-Ort-Container-BK	AD1047CE-2FCB-4D28-8FE6-194911F6F28C	1
560	3140	angelangt	B-Bewegung-Subjekt	B873A89D-60FC-43AA-8C65-0A04B4A44938	1
561	3149	,	O	none	0
562	3151	in	B-Positionierung	51BE792D-F217-49B9-AE93-6CC6171B618E	1
563	3154	deren	O	none	0
564	3160	Nähe	B-Ort-Container	15E40E98-A0A5-47FE-9080-D2135D45EEF8	1
565	3165	das	O	none	0
566	3168	\n               	O	none	0
567	3184	Gut	B-Ort-Container	81419F64-28EA-4E2B-83BA-067C83F03014	1
568	3188	Halwigs	O	none	0
569	3196	sich	O	none	0
570	3201	befand	O	none	0
571	3207	.	O	none	0
572	3209	Dahin	B-Bewegung-ALT	F51B7CC1-8AC5-4C9C-8DEC-C15E887CE518	2
573	3214	,	O	none	0
574	3216	wie	O	none	0
575	3220	Lotti	O	none	0
576	3226	durch	O	none	0
577	3232	Schweitzer	O	none	0
578	3243	wußte	O	none	0
579	3248	,	O	none	0
580	3250	führte	B-Bewegung-ALT	F51B7CC1-8AC5-4C9C-8DEC-C15E887CE518	2
581	3257	ein	O	none	0
582	3261	bequemer	O	none	0
583	3269	\n               	O	none	0
584	3285	Feldweg	B-Ort-Container	A311DC61-704F-47A1-9B30-1062F88CF550	1
585	3292	,	O	none	0
586	3294	und	O	none	0
587	3298	sie	O	none	0
588	3302	hatte	O	none	0
589	3308	sich	O	none	0
590	3313	vorgenommen	O	none	0
591	3324	,	O	none	0
592	3326	die	O	none	0
593	3330	kurze	B-Dimensionierung-Abstand	9F4E272B-0AAC-450B-8776-839852E665E6	1
594	3336	Strecke	B-Ort-Container	878F8D89-1C49-47B2-B619-7938B96E9A23	1
595	3344	zu	O	none	0
596	3347	Fuße	O	none	0
597	3352	zurückzulegen	B-Bewegung-Subjekt	CA1F73FD-665C-4AE9-B05D-92FDA443689E	1
598	3365	.	O	none	0
599	3366	\n               	O	none	0
600	3382	Irrezugehen	B-Bewegung-Subjekt	3EBFD33F-72D1-4295-B5FB-6D3927A08A45	1
601	3394	war	O	none	0
602	3398	unmöglich	O	none	0
603	3407	.	O	none	0
604	3409	Die	O	none	0
605	3413	Villa	B-Ort-Container	392E8E2E-4C5E-40AC-B332-ED60DAD67C7C	1
606	3419	lag	O	none	0
607	3423	in	B-Positionierung	5A7CEBDF-E68A-4D0A-A0CA-410304116399	1
608	3426	dem	O	none	0
609	3430	grünen	O	none	0
610	3437	Wiesenland	B-Ort-Container	E9F76661-9AA8-40F5-BE4B-DFDE66866E65	1
611	3448	weithin	B-Dimensionierung-Abstand	A1D082FC-DAC3-4333-9FE8-0880F8578A83	1
612	3456	sichtbar	O	none	0
613	3464	,	O	none	0
614	3465	\n               	O	none	0
615	3481	wie	O	none	0
616	3485	eine	O	none	0
617	3490	Perle	O	none	0
618	3496	im	B-Positionierung	5A2EDDC4-B413-4EC1-81FC-641D3021213E	1
619	3499	offenen	O	none	0
620	3507	Schreine	O	none	0
621	3515	.	O	none	0
622	3516	\n	O	none	0
623	3517	Munter	O	none	0
624	3524	begab	B-Bewegung-Subjekt	F1805D22-0E91-4538-B8B2-8830AB056AD6	1
625	3530	sich	O	none	0
626	3535	Lotti	O	none	0
627	3541	auf	O	none	0
628	3545	die	O	none	0
629	3549	Wanderung	O	none	0
630	3558	.	O	none	0
631	3560	Sie	O	none	0
632	3564	fühlte	B-Bewegung-ALT	FB780E3A-A220-4CAC-BFF9-7E1707E4E0AA	1
633	3571	sich	O	none	0
634	3576	erquickt	O	none	0
635	3585	durch	O	none	0
636	3591	die	O	none	0
637	3595	rasche	O	none	0
638	3601	\n               	O	none	0
639	3617	Bewegung	O	none	0
640	3626	und	O	none	0
641	3630	auch	O	none	0
642	3635	ein	O	none	0
643	3639	wenig	O	none	0
644	3645	berauscht	O	none	0
645	3655	durch	O	none	0
646	3661	die	O	none	0
647	3665	ungewohnte	O	none	0
648	3676	kräftige	B-Dimensionierung-ALT	4F5F9A45-E318-4C39-AEF6-4515696B4961	1
649	3685	Luft	B-Ort-ALT	919D5CF8-5570-43ED-95E9-5A1084DA45FA	1
650	3689	.	O	none	0
651	3691	Sie	O	none	0
652	3695	war	O	none	0
653	3698	\n               	O	none	0
654	3714	allmählich	O	none	0
655	3725	in	B-Richtung-ALT	CFEBD8AC-23D8-4931-9A14-81475C29E90C	1
656	3728	die	O	none	0
657	3732	gehobene	B-Bewegung-ALT	B44AF739-3340-49C8-AD0B-743839A25640	1
658	3741	Stimmung	O	none	0
659	3750	geraten	B-Bewegung-ALT	DAA60220-AA39-4DB0-AA71-D1401EF574C2	1
660	3757	,	O	none	0
661	3759	die	O	none	0
662	3763	beinahe	O	none	0
663	3771	jedes	B-Dimensionierung-Menge	A392FBF9-103F-4075-89CE-0D55ABD1A913	1
664	3777	Stadtkind	O	none	0
665	3787	erfaßt	B-Bewegung-ALT	295B7597-9137-440B-A803-E6EDA9CE7E3B	1
666	3793	,	O	none	0
667	3795	wenn	O	none	0
668	3799	\n               	O	none	0
669	3815	es	O	none	0
670	3818	plötzlich	O	none	0
671	3828	aus	O	none	0
672	3832	seiner	O	none	0
673	3839	ummauerten	B-Dimensionierung-Groesse	B6FCC85E-57EF-4F0D-9BFF-A4A9A35C517B	1
674	3850	in	O	none	0
675	3853	die	O	none	0
676	3857	unbegrenzte	B-Dimensionierung-Groesse	6B4A87AD-6FA9-4491-A731-3BB4B62A760C	1
677	3869	Welt	B-Ort-Container-BK	C3CF2640-3D22-4302-B9D2-808185CE826C	1
678	3874	versetzt	B-Bewegung-Subjekt	2955952A-689C-4193-BE33-578A14C78A75	1
679	3883	wird	O	none	0
680	3887	.	O	none	0
681	3889	Die	O	none	0
682	3893	atmet	B-Bewegung-ALT	D7F6328E-8CC4-4FE6-B1F5-22408230C825	1
683	3898	\n               	O	none	0
684	3914	Frische	O	none	0
685	3922	und	O	none	0
686	3926	Freudigkeit	O	none	0
687	3938	und	O	none	0
688	3942	teilt	B-Bewegung-ALT	31AF49E9-D0C3-45A5-A55B-766F444EF3B6	2
689	3948	einem	O	none	0
690	3954	empfänglichen	O	none	0
691	3968	Gemüt	O	none	0
692	3974	schon	O	none	0
693	3980	etwas	O	none	0
694	3986	davon	O	none	0
695	3992	mit	B-Bewegung-ALT	31AF49E9-D0C3-45A5-A55B-766F444EF3B6	2
696	3995	.	O	none	0
